category_id,fighter_id,weighted_rating,deviation,active
1,2001,1681.7,75.05329,True
1,9855,1680.4,57.41557,True
1,1774,1679.1,104.4132,True
1,1219,1678.4,102.9809,False
1,4717,1678.3,101.1135,True
1,595,1677.6,97.90423,False
1,7163,1677.5,55.00008,True
1,1770,1675.8,88.72108,True
1,2986,1675.4,92.12406,True
1,3276,1675.3,67.3819,True
1,5569,1672.9,55.11451,True
1,1315,1670.7,96.4848,True
1,239,1670.1,92.74074,False
1,13060,1667.8,119.2548,True
1,11443,1667.8,78.61383,True
1,7298,1667.7,51.28173,True
1,437,1667.6,96.16817,False
1,625,1667,82.24325,True
1,2152,1666.7,63.65222,True
1,8861,1664.8,83.82294,True
1,786,1664.7,74.35046,True
1,1778,1663.3,78.46183,True
1,9569,1660.6,55.82466,True
1,2422,1660.3,92.61898,False
1,10382,1658.7,96.94272,True
1,487,1658.5,95.12894,True
1,185,1657.9,99.48772,False
1,779,1657.7,60.49251,True
1,7134,1657.4,64.55804,True
1,359,1657,67.40998,True
1,5423,1656.3,149.1525,True
1,4668,1654.2,78.106,True
1,2745,1654.1,70.70148,True
1,11654,1654,100.6998,True
1,1363,1653.2,75.85471,True
1,6721,1652.8,71.91263,True
1,476,1651.7,84.50005,True
1,2758,1650.5,58.06048,True
1,1471,1649.3,78.42097,True
1,6059,1647.6,79.34444,True
1,626,1647.4,82.43326,True
1,3330,1646.8,100.6697,True
1,8823,1641.5,69.13306,True
1,11,1637.3,71.95272,True
1,5318,1636.9,80.18927,True
1,1762,1636.5,82.90063,True
1,9854,1635.4,54.05902,True
1,11557,1635,182.216,True
1,2202,1634.4,68.89466,True
1,5516,1633.8,108.3586,False
1,405,1632.5,62.36609,True
1,7220,1632.4,93.65638,True
1,12736,1631.5,112.4028,True
1,4893,1629.7,65.839,True
1,2982,1629.3,107.4614,True
1,7329,1629.2,83.38603,True
1,3448,1628.6,59.80053,True
1,9673,1628.3,78.50121,True
1,1365,1627.9,87.39381,False
1,6382,1627.8,79.82529,True
1,2124,1627.7,74.77073,True
1,1091,1627.3,100.188,False
1,1202,1626.9,94.36246,True
1,10945,1626.6,60.2309,True
1,1378,1625.2,93.48436,True
1,9804,1625.1,97.47315,True
1,6662,1624.8,135.5874,False
1,1465,1624.7,80.36356,True
1,190,1624,98.27652,False
1,894,1622.8,105.1738,False
1,3017,1622.3,156.4947,False
1,7401,1621.3,145.0298,False
1,8488,1618.8,151.5326,False
1,8928,1618.8,58.96392,True
1,3555,1616.6,59.38616,True
1,11613,1616.1,93.80385,True
1,1422,1613.6,71.94911,True
1,3137,1613.4,57.02876,True
1,591,1612.9,111.7559,False
1,1421,1611.8,94.45463,True
1,6834,1610.8,92.33498,True
1,11442,1608.9,109.0676,True
1,8359,1608.5,180.4708,False
1,2822,1608.1,100.8883,False
1,798,1607.8,90.2151,True
1,5968,1607.7,63.4413,True
1,9286,1607.5,63.98161,True
1,9250,1606.9,71.18698,True
1,3433,1606.9,126.8295,False
1,9404,1606.5,144.8223,False
1,157,1605.5,90.92932,False
1,3488,1604.3,79.07607,True
1,12738,1603.9,99.88542,True
1,9678,1603.7,75.56954,True
1,7353,1603,57.86811,True
1,3410,1602.5,135.8581,False
1,4754,1600.2,71.80967,True
1,4771,1599.5,89.64249,True
1,4889,1599.4,78.99233,True
1,3071,1599.1,107.8837,False
1,5078,1599,141.768,False
1,5567,1598.3,65.44458,True
1,4721,1598.1,69.19994,True
1,10929,1597.1,77.78889,True
1,2697,1597,105.7528,False
1,863,1596.9,84.53646,True
1,218,1596.8,77.98738,True
1,4715,1596.4,72.22456,True
1,4984,1595.9,98.72466,True
1,1885,1595.1,108.6772,False
1,1360,1594.8,75.70364,True
1,9538,1594.8,59.75999,True
1,3153,1594.4,74.99995,True
1,3213,1593.4,141.4213,False
1,8416,1593.4,68.78506,True
1,4735,1593,131.9185,False
1,4634,1592.7,70.71496,True
1,2385,1592.2,50.55661,True
1,1563,1591.7,117.2984,True
1,687,1591.5,90.82629,True
1,328,1590.3,116.8999,False
1,3631,1589.9,42.93598,True
1,7131,1589.7,57.8688,True
1,5998,1589.2,64.80961,True
1,8994,1588.5,97.26636,True
1,6063,1587.7,82.42455,True
1,1847,1587.4,124.8794,False
1,9349,1586.5,60.0977,True
1,9767,1585.2,58.67334,True
1,6240,1585.1,79.48585,True
1,1789,1584.7,83.80702,True
1,3466,1584.4,58.12228,True
1,1332,1584.3,109.0974,True
1,3055,1584.1,80.75394,True
1,5984,1584.1,73.59321,True
1,10851,1582.6,116.6504,True
1,3503,1582.5,99.98476,False
1,1819,1581.8,76.96852,True
1,489,1581.8,59.22686,True
1,1849,1579.5,93.35349,False
1,8181,1578.5,123.6682,True
1,11158,1578.3,49.03155,True
1,7259,1578.1,92.85332,True
1,5576,1578,66.6288,True
1,2009,1577.9,96.23521,True
1,7051,1577.1,84.91107,True
1,11168,1577.1,155.7542,True
1,3477,1577.1,70.15583,True
1,290,1576.7,106.5595,False
1,1554,1576.5,62.68839,True
1,8418,1575.6,80.98225,True
1,849,1573.8,75.46368,True
1,10090,1572.5,64.49294,True
1,3528,1572.4,101.798,False
1,2638,1572.2,85.4077,True
1,6212,1571.5,69.98198,True
1,948,1571.3,67.1129,True
1,426,1571.1,93.69778,False
1,2050,1570.6,139.853,False
1,5715,1570.5,111.1925,True
1,9247,1570.2,74.26552,True
1,796,1569.8,63.70558,True
1,3014,1569.6,102.8794,False
1,11152,1569.5,64.62257,True
1,2304,1569.5,99.0608,False
1,2158,1569.5,75.65054,True
1,693,1569.4,86.55059,False
1,6629,1569.2,66.67934,True
1,658,1568.5,77.95673,True
1,160,1568.4,86.93063,True
1,10371,1567.6,106.9527,True
1,2157,1566.8,51.3506,True
1,1489,1566.3,76.75014,True
1,9402,1566,101.9221,False
1,7275,1565.9,165.5343,False
1,1103,1565.9,80.62054,True
1,5510,1564.8,112.8011,False
1,43,1564.4,97.87258,True
1,2787,1564.2,131.0785,True
1,25,1563.7,80.93211,True
1,705,1563.5,68.91962,True
1,9270,1563.1,60.69233,True
1,8961,1562.6,88.1087,True
1,2837,1562.5,95.91161,True
1,3459,1562.1,105.1952,True
1,6576,1561.7,95.71548,True
1,1617,1561.4,52.69529,True
1,8049,1561.4,83.92155,True
1,662,1560.6,101.9588,False
1,7966,1560.3,88.4695,True
1,1487,1560.1,66.24275,True
1,2759,1559.7,49.07392,True
1,1028,1559.7,119.8906,False
1,5116,1559.4,50.5033,True
1,1136,1559.2,111.2833,False
1,1230,1559,94.78765,False
1,927,1558.5,92.10126,True
1,1376,1558.3,92.26485,False
1,4831,1557.8,62.52178,True
1,7851,1557.8,55.63125,True
1,2395,1557.4,61.04809,True
1,1017,1557.2,152.7708,False
1,2012,1557,54.37658,True
1,1132,1557,103.6688,False
1,3591,1556.5,92.45405,True
1,5310,1556.3,65.50471,True
1,4911,1556.2,78.46648,True
1,749,1556,90.55983,True
1,1209,1556,95.38795,False
1,5019,1555.9,68.20632,True
1,2827,1555,82.48377,True
1,4833,1554.9,67.9958,True
1,637,1553.9,111.2091,False
1,12982,1553.6,95.20866,True
1,9642,1553.4,86.26427,True
1,44,1553,69.18005,True
1,811,1552.9,69.87236,True
1,11704,1552.1,130.2935,True
1,5631,1552.1,67.05933,True
1,8236,1551.9,67.05726,True
1,1622,1551.6,87.80799,True
1,5044,1551,72.8904,True
1,978,1551,148.2393,True
1,97,1550.3,91.78055,False
1,10460,1550.2,84.20059,True
1,6753,1549.9,48.92462,True
1,5938,1549.9,102.3116,False
1,2403,1549.5,124.4765,False
1,5507,1549.2,98.00678,False
1,1034,1548.8,80.5362,True
1,2163,1547.8,61.21767,True
1,8677,1547.6,107.1885,True
1,10028,1547.4,95.79243,True
1,288,1547.4,105.9879,False
1,1914,1546.7,80.7195,True
1,7792,1546,95.59115,True
1,1906,1545.8,101.6414,False
1,2748,1545.3,76.06058,True
1,9598,1544.9,55.46486,True
1,8907,1544.3,48.11966,True
1,5211,1544.2,109.5359,False
1,9995,1543.9,111.0694,True
1,5323,1543.2,78.31207,True
1,2044,1542.6,101.6185,True
1,961,1541.9,86.80133,False
1,9803,1541.8,58.15063,True
1,12102,1541.3,93.47497,True
1,1216,1541.3,87.89131,True
1,10559,1541,87.9314,True
1,2855,1540.7,85.73612,True
1,6493,1540.6,62.46698,True
1,9658,1540.5,80.30787,True
1,8,1540.3,108.0874,True
1,630,1539.6,105.7411,False
1,7143,1539.5,143.3201,False
1,4630,1539,175.1169,False
1,2232,1537.9,97.48126,False
1,3566,1536.9,92.96447,False
1,3422,1536.5,81.4398,True
1,10017,1536.2,84.83649,True
1,6237,1535.2,71.85759,True
1,7544,1535,141.5647,False
1,1101,1534.6,88.77866,True
1,10229,1534.1,131.7055,True
1,1494,1534,97.04963,False
1,1211,1534,76.68357,True
1,11017,1533.7,73.70746,True
1,4967,1533,95.94526,False
1,9049,1532.9,79.14282,True
1,3286,1532.7,97.6795,True
1,2887,1532.6,88.56441,False
1,13,1532.3,95.13813,True
1,10942,1532.1,80.30804,True
1,2746,1531.8,163.7936,False
1,2782,1531.7,73.02103,True
1,1182,1531.3,70.80571,True
1,9167,1531.3,123.0938,True
1,6848,1529.9,129.0379,False
1,8821,1529.7,101.7713,True
1,5771,1529.2,94.5856,True
1,6793,1529.1,67.95909,True
1,2194,1528.9,110.4143,False
1,11027,1528.7,99.46994,True
1,440,1528.6,88.89842,False
1,1795,1528.5,80.48877,True
1,4644,1526.7,81.0638,True
1,11480,1526.6,101.0604,True
1,285,1526.4,109.3888,False
1,3384,1526.3,125.9375,False
1,144,1526.2,99.18021,False
1,12589,1526.1,119.3763,True
1,6496,1526,101.9447,False
1,2025,1525.2,81.3549,True
1,790,1525.1,54.4334,True
1,7637,1524.4,56.29904,True
1,11243,1524.3,119.3698,True
1,12200,1523.7,114.0635,True
1,9200,1523.5,185.8166,False
1,9433,1523.2,106.3538,False
1,9294,1523,63.2311,True
1,3148,1521.4,65.10693,True
1,10255,1521.3,61.9219,True
1,763,1521,107.1552,False
1,5305,1520.8,79.93896,True
1,12684,1520.1,132.2608,True
1,9160,1519.7,145.2149,True
1,10130,1519.4,54.4007,True
1,12681,1519.1,125.8682,True
1,2390,1518.5,113.5179,False
1,9561,1518.4,89.9594,True
1,12310,1518,165.9338,True
1,5120,1517.9,93.31105,True
1,499,1517.9,74.76421,True
1,4773,1517.1,67.38779,True
1,7825,1517,55.91306,True
1,10667,1516.9,111.6793,True
1,5955,1516.8,95.14208,True
1,11159,1516.4,81.42826,True
1,7113,1516.3,62.32054,True
1,10737,1515.9,71.75734,True
1,6388,1515.8,87.62008,True
1,6426,1515.4,81.77995,True
1,9971,1515.2,74.61008,True
1,2716,1515,148.552,False
1,8712,1514.6,165.0886,False
1,9650,1514.6,63.81505,True
1,1195,1514.4,111.6004,False
1,7863,1514.3,119.843,False
1,3224,1514.3,82.52895,True
1,11620,1514.3,113.5562,True
1,5529,1514.1,68.00223,True
1,5209,1513.6,129.0377,False
1,3630,1513.2,116.12,True
1,6743,1513.1,73.96622,True
1,9357,1513,115.6045,True
1,663,1512.9,114.6997,False
1,4746,1512.7,67.91077,True
1,2627,1512.6,78.44989,True
1,2418,1512.5,81.7337,True
1,23,1512,130.0634,False
1,9661,1511.7,89.37686,True
1,6995,1510.7,93.27438,True
1,8449,1510.3,154.5559,False
1,2724,1510,72.88348,True
1,10695,1510,92.7859,True
1,3359,1510,112.8549,False
1,11160,1509.1,115.6679,True
1,148,1508.2,82.14225,True
1,7831,1508,111.7666,True
1,5528,1507.9,108.4005,True
1,9477,1507.3,100.3598,True
1,2744,1506.7,94.43164,False
1,6586,1506.6,114.9238,False
1,12240,1506.6,110.2233,True
1,8092,1506.2,75.98467,True
1,6373,1506,54.59956,True
1,2825,1505.8,121.3657,False
1,7639,1505.5,61.23439,True
1,2310,1505.2,78.897,True
1,969,1504.6,176.1872,False
1,5049,1504.3,93.79115,False
1,1698,1504.3,93.89076,True
1,1464,1504.1,97.78343,False
1,9348,1503.9,58.06339,True
1,207,1503.7,114.9337,False
1,7818,1503.5,75.40832,True
1,8704,1503,64.04916,True
1,9565,1502.6,161.4325,False
1,2849,1502.4,128.3564,False
1,10081,1502.3,79.78114,True
1,6175,1502.2,138.7104,False
1,2737,1501.7,101.7312,True
1,13124,1501.6,141.2164,True
1,11213,1501,66.20158,True
1,3624,1500.9,45.49326,True
1,892,1500.9,105.14,False
1,1574,1500.4,66.36224,True
1,4808,1500.3,102.885,False
1,952,1499.9,100.5262,False
1,4917,1499.7,96.11424,False
1,13001,1499.1,157.7265,True
1,11453,1499,140.8939,True
1,9568,1498.9,99.60545,True
1,1039,1498.8,95.7112,False
1,7039,1498.3,104.714,False
1,12011,1497.9,122.1774,True
1,7116,1497.8,74.52044,True
1,150,1497.8,96.85503,False
1,13256,1497,175.0729,True
1,7219,1496.7,128.8049,False
1,1490,1496.2,100.8773,False
1,2580,1496.2,108.5101,False
1,3151,1496,126.5005,False
1,46,1495.8,89.13694,True
1,10934,1495.7,118.7952,True
1,4937,1495.5,164.1845,False
1,6461,1495,78.12045,True
1,1133,1494.6,98.46606,True
1,5716,1494.3,88.27055,True
1,6659,1494.2,200.444,False
1,6224,1494,69.93632,True
1,1822,1493.9,122.699,False
1,9967,1492.4,58.58271,True
1,5288,1492.4,85.77621,True
1,6236,1492,63.37542,True
1,4894,1491.7,82.03909,True
1,8913,1491.6,84.11284,True
1,1627,1491.6,62.80192,True
1,9274,1491.6,59.97777,True
1,6233,1491.5,60.28091,True
1,7507,1491.5,95.84289,True
1,8203,1491.1,84.60142,True
1,609,1491,117.9415,False
1,1513,1490.6,96.65873,False
1,11275,1490.4,95.17286,True
1,11896,1490,94.48098,True
1,10323,1489.7,118.2308,True
1,12637,1489.5,122.0057,True
1,10143,1489.5,159.3523,True
1,10619,1489.3,72.01254,True
1,3313,1489.3,70.31845,True
1,12531,1488.6,150.8577,True
1,306,1487.7,95.92709,False
1,11519,1487.7,105.914,True
1,14,1487.2,87.04556,True
1,1483,1487,93.39666,False
1,9945,1486.9,147.0878,False
1,845,1486.7,77.87038,True
1,1642,1486.6,73.62146,True
1,2728,1486.5,91.08923,True
1,947,1486.3,103.8557,False
1,9518,1486.3,196.8619,False
1,10091,1486,88.3242,True
1,488,1485.8,89.45326,True
1,11708,1485.3,139.0007,True
1,10339,1485.1,87.3035,True
1,5952,1485,105.2148,False
1,8225,1484.9,116.4095,False
1,10322,1484.6,130.6008,True
1,8584,1484.4,86.33082,True
1,8046,1483.7,81.87247,True
1,2386,1483.4,77.13696,True
1,11699,1483.4,109.265,True
1,6111,1483.3,94.90849,True
1,9563,1483.2,58.71746,True
1,12237,1482.8,179.0013,True
1,3272,1482.5,111.64,False
1,9420,1482.2,107.5229,False
1,3067,1482,96.865,False
1,4675,1481.8,110.4024,False
1,1832,1481.4,88.31345,True
1,5021,1481.2,97.34262,False
1,5079,1481,143.1383,False
1,12985,1481,110.0556,True
1,45,1481,80.60892,True
1,1467,1480.5,93.19746,True
1,766,1480.4,104.12,True
1,5015,1480.3,95.89942,True
1,1827,1479.9,121.3906,False
1,860,1479,103.4959,False
1,5500,1478.8,98.73439,False
1,5587,1478.4,91.76782,True
1,6631,1478.1,78.15893,True
1,12386,1478,124.1155,True
1,460,1477.9,77.35516,True
1,721,1477.9,115.3545,False
1,5142,1477.8,151.9922,False
1,3097,1477.3,84.96069,True
1,1826,1476.6,83.69737,True
1,9465,1476.2,107.2179,True
1,1247,1476.2,131.2118,False
1,326,1475.9,135.362,False
1,13059,1475.8,113.8532,True
1,4802,1475.8,61.09822,True
1,12217,1475.5,142.0322,True
1,7898,1475.3,134.2388,False
1,6658,1475.2,138.8117,False
1,722,1475.1,91.52187,True
1,13230,1475,139.7926,True
1,5865,1474.9,61.25412,True
1,9668,1474.7,76.62849,True
1,7650,1474.7,87.05865,True
1,1496,1474.7,73.48113,True
1,10838,1474.6,120.9369,True
1,361,1474.6,110.6322,False
1,8489,1474.1,154.4301,False
1,6810,1474,79.36651,True
1,8136,1473.9,171.942,False
1,1512,1473.8,53.48274,True
1,13115,1473.7,149.4951,True
1,16,1473.6,111.0965,False
1,9649,1473.2,75.59578,True
1,6146,1473.1,106.9242,False
1,7976,1472.9,139.7872,False
1,8339,1472.4,120.3108,False
1,3562,1472.2,108.6783,False
1,4759,1472.1,65.32861,True
1,12437,1471.8,192.5932,True
1,9635,1471.7,68.64339,True
1,2892,1471.7,59.4382,True
1,1482,1471.6,88.65549,True
1,10309,1471.5,127.5718,True
1,386,1471.4,92.01049,False
1,1381,1471.4,108.2381,False
1,8366,1471.3,50.2543,True
1,960,1470.3,173.1654,False
1,10054,1470.2,62.02559,True
1,12057,1470.2,114.7934,True
1,2320,1469.9,60.51657,True
1,5970,1469.9,108.1611,True
1,11428,1469.9,122.6425,True
1,5302,1469.8,86.34138,True
1,10591,1469.4,72.03841,True
1,6322,1469.2,92.40393,False
1,7547,1469.2,132.2264,False
1,1316,1469.1,172.7057,False
1,2717,1468.8,159.8565,False
1,2162,1468.6,94.65347,False
1,3563,1468.6,153.6643,False
1,10168,1468.6,196.0443,True
1,8112,1468.4,79.36716,True
1,645,1467.7,129.9531,False
1,10368,1467.6,98.0385,True
1,8120,1467.5,98.06721,True
1,13050,1467.1,157.214,True
1,13254,1466.8,168.9631,True
1,410,1466.6,113.6845,False
1,1797,1466.3,75.04279,True
1,4940,1466.1,108.2542,True
1,6305,1465.9,53.33549,True
1,5571,1465.8,93.85865,False
1,1537,1465.7,133.2578,False
1,4931,1465.6,92.01531,True
1,1033,1465.4,92.51167,True
1,8582,1465.1,91.10038,True
1,11801,1464.7,172.6823,True
1,6133,1464.3,67.60692,True
1,9468,1464,88.48294,True
1,446,1463.4,113.5365,False
1,177,1463.2,102.9562,False
1,1587,1463.1,122.9789,False
1,8732,1463.1,84.87974,True
1,6428,1463.1,84.60495,True
1,10136,1463,58.13464,True
1,2992,1462.9,163.9864,False
1,2287,1462.7,74.6829,True
1,9951,1462.6,66.35718,True
1,3150,1462.4,93.22401,True
1,1335,1462.4,124.2283,False
1,6673,1462.3,182.8742,False
1,911,1461.9,89.03244,True
1,147,1461.9,122.8577,False
1,5033,1461.4,106.8902,True
1,6755,1461.3,58.31565,True
1,7849,1460.7,54.53772,True
1,1227,1460.6,138.4712,False
1,403,1460.6,108.9845,False
1,9246,1460.4,101.6515,True
1,13361,1460.4,133.2555,True
1,8918,1460.2,120.1933,True
1,9674,1460.1,67.53583,True
1,5055,1460,75.03597,True
1,1344,1459.9,92.67828,True
1,2957,1459.8,106.076,False
1,9509,1459.6,185.2923,False
1,11028,1459.5,145.3393,True
1,12701,1459.1,138.7144,True
1,7844,1459.1,65.10631,True
1,5705,1459,83.39956,True
1,6431,1458.9,112.3544,True
1,13145,1458.7,134.9659,True
1,8220,1458.6,81.14806,True
1,415,1458.3,79.30652,True
1,1366,1457.9,89.23933,True
1,3189,1457.8,82.44687,True
1,9896,1457.2,79.55183,True
1,13263,1456.9,163.2464,True
1,11157,1456.9,61.98006,True
1,1616,1456.8,98.83123,False
1,9229,1456.7,169.6615,False
1,6846,1456.6,186.8633,False
1,8829,1456.5,67.88183,True
1,7,1455.8,103.292,True
1,2092,1454.3,111.2716,False
1,350,1454.1,103.3911,False
1,7991,1454.1,55.09333,True
1,11869,1454.1,110.4312,True
1,2883,1454,90.3375,False
1,7228,1453.9,67.96587,True
1,7374,1453.9,71.02956,True
1,1476,1453.8,82.79175,True
1,10025,1453.5,82.74128,True
1,10629,1453.3,87.55035,True
1,8090,1453.2,65.09211,True
1,1615,1453.2,81.19427,True
1,7200,1453,79.45528,True
1,435,1452.9,123.7549,False
1,2487,1452.8,106.8385,False
1,671,1452.6,105.9364,True
1,2408,1452.5,100.441,False
1,2341,1452.5,126.6193,False
1,11795,1452.5,132.3263,True
1,30,1452.4,91.64501,False
1,1690,1452.3,148.8942,False
1,2308,1451.7,107.5217,True
1,1269,1451.6,113.0279,False
1,1137,1451.4,105.6699,False
1,8867,1451,72.91961,True
1,4801,1450.1,94.19402,False
1,2914,1450.1,115.6785,False
1,2392,1449.9,138.3044,False
1,727,1449.5,115.6551,True
1,5956,1449.4,191.8049,False
1,10979,1449.2,141.657,True
1,1548,1449.1,128.4608,False
1,5526,1448.9,86.77145,True
1,7290,1448.6,84.90137,True
1,216,1448.5,154.8331,False
1,4794,1448.1,72.11675,True
1,8429,1447.9,122.3866,True
1,6370,1447.7,104.1079,False
1,9488,1447.6,136.5537,True
1,846,1447.3,80.38826,True
1,1410,1447.3,135.4135,False
1,5656,1447.3,89.41273,True
1,1102,1447,113.1,False
1,12609,1446.6,110.5843,True
1,3570,1446.4,115.2069,False
1,12988,1446.4,133.0596,True
1,510,1446.2,85.53619,True
1,5837,1446.1,95.23351,True
1,966,1446,87.46054,True
1,951,1445.8,94.65363,True
1,3019,1445.8,138.8976,False
1,5365,1445.6,86.97116,False
1,1799,1445.2,97.4949,True
1,7986,1445,144.9954,False
1,6387,1444.9,96.01685,True
1,180,1444.9,103.135,False
1,10001,1444.6,86.58838,True
1,7052,1444.5,76.03754,True
1,3529,1444.3,69.34383,True
1,12614,1443.6,159.3825,True
1,5766,1443.5,120.5053,False
1,10237,1443,98.59047,True
1,11578,1442.3,100.3965,True
1,1002,1441.2,98.93635,True
1,8860,1440.3,86.49506,True
1,776,1439.3,136.0776,False
1,3118,1439.2,111.8552,False
1,3569,1438.9,123.3952,False
1,2935,1438.9,144.0369,False
1,5514,1438.4,140.1806,False
1,7925,1438.4,78.81032,True
1,1491,1438,93.30766,False
1,1271,1437.5,79.8146,True
1,707,1437.5,76.84317,True
1,12139,1437.3,149.5405,True
1,9346,1437.2,55.03464,True
1,6288,1436.8,55.98818,True
1,1032,1436.7,84.5621,True
1,10457,1436.5,77.48937,True
1,10941,1436.2,67.79639,True
1,9906,1436.1,101.4244,True
1,102,1436,102.2425,False
1,11499,1436,156.0386,True
1,3536,1435.8,110.6048,False
1,9323,1435.6,119.7041,True
1,6750,1435.5,90.66187,True
1,10369,1435.4,74.74875,True
1,2008,1435.3,139.3488,False
1,9566,1434.6,107.7326,True
1,3065,1434.4,74.55192,True
1,782,1434.2,102.7382,False
1,10525,1434.2,174.0406,True
1,6798,1434.1,78.52816,True
1,7315,1433.8,81.17134,True
1,525,1433.7,96.52988,True
1,3156,1433.2,74.18239,True
1,9836,1433.2,73.38283,True
1,2959,1433.2,173.2107,False
1,8675,1433.2,105.4555,True
1,2511,1433,197.462,False
1,2442,1432.9,93.26331,False
1,5445,1432.6,114.8356,False
1,5541,1432.5,138.2486,False
1,744,1432.5,117.569,False
1,1037,1432.2,100.5421,True
1,10199,1432.1,75.77663,True
1,6656,1431.9,114.3086,False
1,7327,1431.6,81.91364,True
1,2528,1431.2,117.6452,False
1,3429,1431,98.61452,False
1,9575,1430.7,79.40224,True
1,10798,1430.4,101.6537,True
1,8321,1430.3,82.06841,True
1,638,1430,106.5268,False
1,9470,1430,95.35361,True
1,3264,1429.9,77.58307,True
1,485,1429.8,118.05,False
1,465,1429.7,122.5907,False
1,9258,1429.7,130.026,False
1,545,1429.7,205.7245,False
1,12096,1429.2,162.7884,True
1,10643,1428.1,91.57762,True
1,491,1427.9,84.43821,True
1,7307,1427.7,57.59849,True
1,774,1427.4,125.5061,False
1,1907,1426.8,169.7815,False
1,10438,1426.8,125.8696,True
1,373,1426.7,131.8445,False
1,10097,1426.2,141.22,True
1,2139,1426.2,64.11249,True
1,10526,1426.1,72.24714,True
1,6973,1426.1,124.877,False
1,627,1425.9,97.78747,False
1,4705,1425.3,112.7425,False
1,1061,1425.3,115,True
1,6481,1425.3,135.5768,True
1,9051,1425.2,97.74942,True
1,9683,1424.8,78.16595,True
1,1531,1424.6,93.91265,False
1,6804,1424.2,72.18961,True
1,7727,1424,132.7395,True
1,12146,1423.5,143.2023,True
1,524,1423.2,107.8119,True
1,925,1423,121.7435,False
1,6278,1423,61.07865,True
1,8195,1423,109.9561,False
1,2076,1422.8,148.1115,False
